potential_threat_anxiety_,perceived threat childhood review research implications children living violent households current study review existing literature perceived threat childhood num num years strong evidence body research threat detection emerges infancy present childhood meaningful links child adjustment wide range methodologies employed assess threat include biological measures event related potential functional magnetic resonance imaging observational data gaze duration response time range ways gathering cognitive data threat appraisal methodologies uniform finding children higher threat attenuation increased risk development anxiety disorders children attention threatening stimuli vary development heightened attention infancy early childhood findings meaningful extensions children living violent families children living violent homes exposed threat violence beginning infancy children heightened risk compared nonexposed peers development maladaptive patterns threat detection response evidence long standing pattern vigilance threat key developmental periods part explain increased risk development anxiety disorders posttraumatic stress disorder exposure violence
circadian_rhythms,circadian rhythms nutrition implications longevity urban environments presently num population num years older year num figure expected reach num order promote elderly reduce costs health care demands increased longevity accompanied ageing attenuation energy restriction limits amount energy consumed num num daily intake intermittent fasting food ad libitum day extend life span mammals prevent delay onset major age related diseases cancer diabetes cataracts recently shown achieved resetting circadian clock induction robust catabolic circadian rhythms timed feeding addition clock mechanism regulates metabolism major metabolic proteins key factors core clock mechanism increase understanding circadian regulation metabolism longevity design therapies based regulation review explore present data field circadian rhythms ageing metabolism
acute_threat_fear,psychoneurometric operationalization threat sensitivity relations clinical symptom physiological response criteria national institute mental health research domain criteria rdoc initiative calls incorporation neurobiological approaches findings conceptions mental health problems focus biobehavioral constructs investigated multiple domains measurement units analysis constructs rdoc system characterized process terms functional concepts brain behavioral referents constructs framed dispositions dimensions variation biobehavioral functioning individuals focusing key rdoc construct acute threat fear current article illustrates construct oriented psychoneurometric strategy operationalizing construct individual difference terms threat sensitivity utilizing data num adult participants demonstrate empirically scale measure designed tap general fear fearlessness predicts effectively relevant clinical problems fear disorder symptoms scale measure shows reliable associations physiological indices acute reactivity aversive visual stimuli cross domain factor reflecting intersection scale physiological indicators predicts effectively clinical neurophysiological criterion measures results illustrate psychoneurometric approach create dimensional index biobehavioral trait construct case serve bridge phenomena domains psychopathology neurobiology implications future directions discussed reference rdoc initiative existing report based conceptions psychological traits
sleep_wakefulness,relationship sleep wakefulness gastroesophageal reflux symptomatic newborns state sleep wakefulness influence esophageal acid exposure number acid refluxes uncertain true acid refluxes predominate newborns investigate relationship sleep wakefulness refluxes num newborns gastroesophageal reflux symptoms studied combined multichannel intraluminal impedance ph monitoring found sleep wakefulness influenced acid weakly acidic reflux frequency awake num num num num asleep num num num num num num negative correlation found sleepness periods reflux duration acid num num num num weackly acidic num num num num refluxes finding raise concerns prescription antacid drugs newborns
sleep_wakefulness,circadian rhythm affects sleep wakefulness health background understanding shift work disorder estimated num num labor force works night evening rotating shifts traditional schedules affect circadian rhythm sustained rhythm biological processes plays important role modulating sleep wake function resulting circadian rhythm sleep disorder shift work type referred shift work disorder disorder consists constant recurrent pattern sleep interruption results insomnia sleep needed excessive sleepiness waking hours clinicians information role circadian rhythm human functioning pathophysiology prevalence consequences shift work disorder recognize diagnose problem clinical practice
acute_threat_fear,social fearfulness human brain social fearfulness expressed continuum severity moderate distress incapacitating fear present article focuses brain states broad dimension social anxiety humans total num published studies summarized documenting neural correlates social anxiety states rest threat related cognitive affective activation acute symptom provocation neural exaggeration limbic amygdala paralimbic insula regions appears functional outcomes involving increased attention processing social threat evidence reviewed showing social anxiety characterized atypical functional connectivity brain networks higher prevalence social anxiety disorder females males overrepresented published clinical studies constituting approximately num total participants evaluate prospects nonhuman animal models social anxiety discuss promising directions future research review highlights adopt integrative network based approach study neural substrates underlying social anxiety
potential_threat_anxiety_,late life anxiety coming age anxiety adaptive human experience occur ages serves draw attention avoid cope immanent threat danger evolutionary importance strong genetic biological underpinnings serves adaptive function organism anxiety viewed complex adaptive systems adaptation threat stress definition provide interrelated points breakdown dysregulation sustained lead psychopathology anxiety common currency psychopathology indicating line universal respond stress threat prominent patients diagnosed practically psychiatric neurodegenerative disorders lead inclusion anxiety cross cutting symptom measure development num num rooted complex adaptive system potential points impact develop pathology surprising anxiety disorders extremely heterogeneous heterogeneity anxiety disorders pertains symptomatology etiology outcomes poses great challenges research clinical practice
sleep_wakefulness,acute psychosis dissociated sleep wakefulness state mirtazapine treatment tricyclic antidepressants decrease rapid eye movement sleep suppress sleep atonia reports agents induce visual hallucinations characterized hypnopompic dissociated sleep wakefulness state addition disturbing dreams confusional states reported clinical trials subsequent studies knowledge cases nightmares mirtazapine tetracyclic antidepressant previously reported describe num year caucasian man major depressive disorder started mirtazapine num mg bedtime poor symptom control antidepressant drugs days vivid dream activity noted evolving realistic nightmares patient distinguish reality awakening acute paranoia suspected haloperidol started dream activity ended num days patient identify dreams unreality haloperidol discontinued mirtazapine continued vivid dream activity persisted reality testing awake intact short haloperidol restored patient reality testing mirtazapine eventually replaced bupropion unusual nocturnal activity resolved result clinicians aware transition exceptionally vivid dreams sleep behavior disorder psychosis based dream content adverse effect mirtazapine
sustained_threat,distinct associations low positive affect panic neural responses reward threat late stages affective picture processing abnormal patterns attention threat reward proposed potential mechanisms dysfunction anxiety mood disorders research topic inconsistent clinical heterogeneity samples assessed measurement attentional biases temporally imprecise present study measured transdiagnostic symptoms anxiety depression num young adults recorded affect modulated event related potentials response task irrelevant pictures speeded response task low positive affect uniquely reduced modulation event related potentials late positive potential rewarding images suggesting deficits sustained attention reward low positive affect blunted threat elicited late positive potential symptoms panic increased rewarding images increased late positive potential picture types data suggest dysfunction neural markers sustained attention threat reward relate specific ways transdiagnostic symptom dimensions anxiety depression event related potentials investigations time attentional abnormalities symptom dimensions
circadian_rhythms,temperature regulates circadian rhythms immune responses red swamp crayfish procambarus clarkii ectothermic animal crayfish immunity resistance pathogen significantly affected environmental factors light temperature found long time multiple immune parameters animals human circadian regulated light entrained circadian rhythm temperature affects immune rhythm animals remains unclear present study investigated effect temperature cycles rhythm crayfish immunity resistance survival experiments demonstrated temperature cycles num degrees num degrees effectively entrained circadian rhythm crayfish resistance aeromonas hydrophila constant dark exposed temperature cycles crayfish injected time points exhibited significant difference resistance hydrophila bacterial growth total hemocyte count showed circadian variation crayfish subjected temperature cycles phenoloxidase activity didn show rhythmic change conditions quantitative real time revealed basal expression crustin astacidin crayfish subjected temperature cycles circadian rhythmic induced expression hydrophila didn show rhythm contrast crayfish maintained constant temperature showed completely arrhythmic bacterial resistance immune parameters mentioned expression antimicrobial peptides results present collectively temperature cycles entrained circadian rhythm immune parameters shaped crayfish resistance bacteria
circadian_rhythms,daylight saving time circadian rhythms cardiovascular health recently european parliament called decide abolition daylight saving time approved resolution calling scientific community conduct depth evaluation question based disruption body circadian rhythms review relationship cardiovascular health evidence suggests existence association modest increase occurrence acute myocardial infarction week spring shift mechanisms include sleep deprivation circadian misalignment environmental conditions role gender individual preference circadian rhythms chronotype assessment
potential_threat_anxiety_,alcohol effects emotionally motivated attention defensive reactivity subjective anxiety uncertain threats developing understanding circumstances alcohol affects emotions cognitions neural functions precede contribute dangerous behaviors intoxication reduce occurrence alcohol intoxication recently shown reduce defensive reactivity anxiety uncertain threat alcohol effects emotionally motivated attention threats unknown alcohol disrupt affective response attentional processing uncertain threats making intoxicated individuals avoid dangerous costly behaviors test possibility examined effects broad range blood alcohol concentrations num participants cortically mediated defensive reactivity startle potentiation retrospective subjective anxiety report cortically assessed emotionally motivated attention probe event related potential experienced visually cued uncertain location electric shock threat predicted alcohol decreased defensive reactivity subjective anxiety uncertain threat finding alcohol dampened emotionally motivated attention uncertain threat effect appeared independent alcohol effects defensive reactivity subjective anxiety results suggest alcohol intoxication dampens processing uncertain threats leaving processing threats intact
sustained_threat,escape bear fall lion impact avoidance availability threat acquisition extinction pervasive avoidance behaviour core feature anxiety disorders availability avoidance modulates learned threat responding assess question recorded avoidance behaviour electrodermal activity expectancy ratings num healthy participants associative learning paradigm embedded unavoidable avoidable trials avoidance observed greater avoidance behaviour threat versus safety cues reduced differential skin conductance responses unavoidable threat versus safety cues avoidance unavailable extinction phase observed sustained differential skin conductance responses threat versus safety cues phases found greater expectancy ratings threat versus safe cues greater avoidance behaviour predicted larger differential skin conductance responses threat versus safety cues extinction results show conditioned response attenuated situations avoidance recovers avoidance unavailable subsequently prolonging threat extinction
sleep_wakefulness,arousal transitions sleep wakefulness anesthesia characterized orderly sequence cortical events aspects brain function influenced modulatory processes including arousal abrupt arousal occur wake sleep transition induction anesthetic conditions accompanied major electrophysiological including emergence low frequency sleep activity loss mid frequency wake activity linked feedback processes brain causal relationship types electrophysiological cortical mechanisms underlying arousal consciousness remain poorly understood address studied spontaneous electro cortical activity arousal macaques sleep loss consciousness induced propofol anesthesia identified prototypical sequence cortical events loss mid frequency activity preceded seconds increases low frequency activity visual areas influence mid frequency change high frequency activity observed visual hierarchy results consistent notion drops arousal consciousness facilitated release feedback cortical inhibition
frustrative_nonreward,science common wisdom collide coincide understanding relational aggression relational aggression form covert indirect aggression bullying harm caused damage relationships social status group physical violence compare findings empirical research relational aggression depictions interpretations interventions trade books popular media dealing topic relational aggression common studied girls boys popularly synonymous girl behaviors investigate degree popular trade books movies accurately portray findings researched investigations including incidence indicators condition remedies determine great deal similarity sources relational aggression understood treated concurrence dissemination formats reflects terminology definitions harmful effects relational aggression gender specific nature condition women girls age occurrence impact parenting styles relationship girls social competence nature expression physical means
loss,stuck patients perspectives living lymphangioleiomyomatosis lymphangioleiomyomatosis rare progressive lung disease affects exclusively women diagnosed menopause main symptom shortness breath patients perceptions disease impacts lives largely unknown information generate patient reported outcome measures drug trials research studies formulate interventions aimed easing burdens imposes patients capture patients perceptions affects lives reflexive team analysis analyze transcripts semi structured focus groups conducted patients lamposium num sought determine patients perceive primary symptoms disease affects daily lives num participants primary symptoms common psychological experiences living disease shortness breath low energy fatigue dominated symptomatic picture cough sensations chest difficulty sleeping gastrointestinal issues mild cognitive difficulties common common psychological experiences participants reported included frustration worry loss identity embarrassment participants healthy defiance disease patients perceive physical symptoms intrusive limiting women living frustrated physical limitations worry future disease progresses therapeutic interventions aim improving perceptions
sleep_wakefulness,modulation hypocretinergic orexinergic neurotransmission system sleep wakefulness cycle states hypocretins orexins neuropeptides synthesized small neuronal cell group located posterior lateral hypothalamus peptides considered modulators sleep wakefulness cycle discovery num hypocretinergic orexinergic system active wakefulness addition absence peptides receptors narcolepsy cataplexy disease sleep wakefulness cycle completely disorganized hypocretinergic orexinergic neurons directly activate cerebral cortex neuronal cell groups reticular activating system noradrenaline serotonin dopamine acetylcholine histamine indirectly activate cerebral cortex enhance wakefulness neurons inhibit sleep generation ventral pontine tegmentum decrease activity hypocretinergic orexinergic neurons sleep inhibits aminergic cholinergic neurons reticular activating core decreasing cortical activation renewing sleep generation ventral pontine tegmentum hypocretins orexins modulate wakefulness activation part actions reticular core neurons projecting cortex suppress sleep generation inhibition ventral pontine tegmentum neurons ventral oral pontine tegmentum hypoactivity system supports sleep cycle fragmentation general disorganization appearing narcolepsy momentary interruption wakefulness sleep episodes
acute_threat_fear,panic disorder agoraphobia behavioral neuroscience perspective applying research principles formulated research domain criteria rdoc initiative current review reconceptualize categorical diagnosis panic disorder agoraphobia terms constructs domain negative valence systems suggested research domain criteria initiative panic attacks considered abrupt intense fear responses acute threat arising inside body anxious apprehension refers anxiety responses potential harm distant uncertain threat taking dimensional view panic disorder agoraphobia defined threat imminence model stating defensive responses dynamically organized dimension proximity threat tested model large group patients panic disorder agoraphobia num num replication sample found evidence panic attacks instances circa strike defense component defensive reactivity related genetic modulators serotonergic system contrast anxious apprehension characterized attentive freezing postencounter defense related general distress depressive mood genetic modulations hypothalamic pituitary adrenal axis patients strong behavioral tendency active passive avoidance responded exposure treatment therapist guides patient exposure exercises
frustrative_nonreward,intimate partner violence iran factors physical aggression victimization perpetration intimate partner violence identified human rights abuse society culture study addressed risk markers physical victimization perpetration men women tehran iran data collected num participants num men num women tehran reported perpetrating experiencing past year article sought understand risk markers male female physical victimization perpetration risk markers differed gender regression analyses test models males females separately results males physical aggression perpetration significant predictor physical aggression victimization physical aggression victimization psychological aggression victimization psychological aggression perpetration significant predictors physical aggression perpetration females psychological aggression victimization physical aggression perpetration significant predictors physical aggression victimization physical aggression victimization psychological aggression perpetration significant predictors physical aggression perpetration results helpful efforts develop effective interventions people risk iran
arousal,respiration metabolic balance attention affective picture processing respiratory behavior affective states completely understood studied breathing pattern responses picture series num participants measured end tidal pco etco determine ventilation balance metabolic demands spontaneous eye blinking investigate link respiration attention minute ventilation inspiratory drive increased rated arousal relationships reflected increases inspiratory volume shortening time parameters etco covaried pleasantness arousal eye blink rate decreased increasing unpleasantness line negativity bias attention study confirms respiratory responses affective stimuli organized degree dimensions valence arousal shows time picture viewing ventilatory increases increasing arousal balance metabolic activity inspiratory volume modulated arousal emerges reliable respiratory index perceived arousal
arousal,psychophysiological response patterns affective film stimuli psychophysiological research emotion utilizes physiological response measures index activation defense system tested num acoustic startle reflex skin conductance response heart rate elicited highly arousing stimuli specifically reflect defensive state num relation resting heart rate variability affective responding subject design participants viewed film clips positive negative neutral content contrast show differentiated negative neutral positive states considered reliable index activation defense system resting affect modulated characteristics interestingly individuals low showed differentiation affective states discuss important psychophysiological research emotion speculate potential biological marker demarcating adaptive maladaptive responding
arousal,multivariate pattern classification reveals autonomic experiential representations discrete emotions defining structural organization emotions central unresolved question affective science extent autonomic nervous system activity signifies distinct affective states remains controversial prior research topic univariate statistical approaches attempts classify emotions psychophysiological data present study electrodermal cardiac respiratory gastric activity report measures healthy subjects experience fear anger sadness surprise contentment amusement response film music clips information pertaining affective states present response patterns analyzed multivariate pattern classification techniques accuracy classifying distinct affective states num num autonomic measures num num report measures significantly chance examining error distribution classifiers revealed dimensions valence arousal selectively contributed decoding emotional states report categorical configuration affective space evident report autonomic measures findings extend recent multivariate approaches study emotion pattern classification tools improve univariate approaches reveal underlying structure emotional experience physiological expression
arousal,affective modulation associative limbic subthalamic nucleus deep brain stimulation obsessive compulsive disorder affective states underlie daily decision making pathological behaviours relevant obsessive compulsive disorders mood disorders addictions deep brain stimulation targeting motor associative limbic subthalamic nucleus shown effective parkinson disease cognitive electrophysiological studies showed responses motor emotional stimuli impairments recognition negative affective states modulation intensity subjective emotion studied stimulation associative limbic influences subjective emotion low intensity positive negative images relates clinical symptoms assessed num patients double blind randomized manner recording ratings valence arousal low high intensity positive negative emotional images stimulation increased positive ratings decreased negative ratings low intensity positive negative stimuli relative stimulation show change severity obsessive compulsive symptoms pre versus post operatively interacts valence ratings show stimulation associative limbic influence negative cognitive bias decreasing negative appraisal emotional stimuli relationship clinical outcomes effect specific low intensity suggest role uncertainty conflict related competing interpretations image intensity findings implications therapeutic efficacy
sleep_wakefulness,clinical evolution seizures distribution time day sleep wakefulness cycle seizures evolve sequentially clinical phases seizure start aura phase evolve tonic seizure phase evolve generalized tonic clonic semiology phase unknown specific seizure evolutions cluster times day sleep wakefulness aimed describe distribution clinical evolution seizures time day sleep wake state included patients seizure phases admitted long term electroencephalogram monitoring num year period hundred fifteen patients num seizures presented phases num patients num seizures evolved clinical phase phase evolution clonic seizures differed time num num peaks num num num num sleep num num evolution automotor seizures peaked wakefulness num num evolution tonic seizures differed time num num peaks num num sleep num num generalized tonic clonic seizures peaked sleep num num findings remained statistically significant multivariable analysis adjusting separately potential confounders semiology phase age gender days long term electroencephalographic monitoring unit abnormal neuroimaging number antiepileptic medications seizure localization phase seizure evolutions pattern distribution phase differences reach statistical significance data demonstrate evolution seizures phases cluster specific times day specific phases sleep wakefulness cycle
circadian_rhythms,effects differences availability light circadian rhythms institutionalized elderly aim study compare availability diurnal nocturnal light residences aged persons palma de mallorca illes balears spain found inmates exposed lower amounts light waking time higher amounts sleeping time main traits circadian rhythms quality sleep inmates residences found positively related availability light waking time negatively increased light exposure bed time addition sleep inmates suffered higher disturbances consequence policy nocturnal diapers check change altogether factors explain differences observed residences circadian rhythms health status quality life conclusions stem results num circadian rhythms aged people sensitive contrast diurnal nocturnal light num nursing staff institutions aged people receive specific formation practices maintaining circadian health aged people
acute_threat_fear,single dose selective serotonin reuptake inhibitor citalopram exacerbates anxiety humans fear potentiated startle study serotonin reuptake inhibitors increase symptoms anxiety immediately treatment initiation present study examined acute citalopram increased fear potentiated startle predictable unpredictable shocks healthy subjects eighteen healthy subjects received treatments placebo num mg citalopram crossover design participants exposed conditions including predictable aversive shocks signaled cue unpredictable shocks anticipated shocks administered aversive states investigated acoustic startle stimuli citalopram affect baseline startle phasic startle potentiation threat cue predictable condition robustly increased acute citalopram sustained startle potentiation unpredictable conditions increased citalopram drug session results single dose citalopram anxiogenic exacerbate expression fear anxiety
acute_threat_fear,cortisol administration acutely reduces threat selective spatial attention healthy young men mounting evidence single administrations glucocorticoids acutely reduce human fear previously reported administration cortisol acutely reduced spatial selective attention fearful faces likewise reduced preferential processing fearful faces spatial working memory task report acute effects num mg cortisol administered double blind placebo controlled crossover design experimental task measuring threat selective attention twenty healthy young males localize target presented peripheral location gazed preceding dynamic happy fearful face reliable method repeatedly demonstrate fear driven selective attention present results showed placebo usual fearful gaze cues caused stronger orienting attention happy faces cortisol abolished typical anxious response pattern low anxious participants data provide evidence cortisol acutely influences spatial threat selective attention neuroendocrine mechanisms discussed
potential_threat_anxiety_,adaptive threat bias anxiety amygdala dorsomedial prefrontal cortex coupling aversive amplification functionally anxiety serves increase vigilance aversive stimuli improve ability detect avoid danger recently shown instance anxiety increases ability detect instigate defensive responses aversive appetitive face stimuli healthy individuals arguably key adaptive function anxiety neural circuitry underlying valence specific effect unknown present translational study sought evidence proposition dorsomedial regions prefrontal cingulate cortex constitute human homologue rodent prelimbic increased amygdala responding adaptive threat bias anxiety end applied functional connectivity analysis healthy subjects num identifying emotion fearful happy faces fmri scanner anxious threat unpredictable foot shock anxious safe conditions showed anxiety significantly increased positive amygdala connectivity processing fearful faces effect valence specific happy faces paralleled faster behavioral response fearful faces correlated positively trait anxiety provide experimental support anxiety mediated valence specific amygdala aversive amplification mechanism healthy humans homologous rodent prelimbic amygdala circuit relationship trait anxiety underlie vulnerability anxiety disorders study pinpoints key neural mechanism adaptive anxiety highlights potential link maladaptive anxiety
sustained_threat,commonalities differences neural substrates threat predictability panic disorder specific phobia degrees threat predictability thought induce phasic fear sustained anxiety maladaptive sustained anxious apprehension thought result overgeneralization anxiety contribute development anxiety disorders differences threat predictability pathological states anxiety specific phobia representing phasic fear heightened response predictable threat panic disorder characterized sustained anxiety unpredictable threat consequence overgeneralization fear present study aimed delineate commonalities differences neural substrates impact threat predictability affective processing anxiety disorders twenty patients num patients num anxious control subjects investigated adapted design predictable unpredictable threat head magnetoencephalography group independent neural activity dlpfc increased decreasing threat predictability patients showed sustained hyperactivation vmpfc threat safety conditions magnitude hyperactivation inversely correlated pds subjective arousal anxiety sensitivity patients revealed decreased parietal processing affective stimuli findings overgeneralization threat safety conditions increased emotion regulation vmpfc patients anxiety disorders showed decreased activation parietal networks possibly indicating attentional avoidance affective stimuli present results complement findings fear conditioning studies underline overgeneralization fear
sleep_wakefulness,physiological role orexin hypocretin neurons regulation sleep wakefulness neuroendocrine functions hypothalamus monitors body homeostasis regulates behaviors feeding thermogenesis sleeping orexins hypocretins identified endogenous ligands orphan protein coupled receptors lateral hypothalamic area initially recognized regulators feeding behavior regarded key modulators sleep wakefulness cycle orexins activate orexin neurons monoaminergic cholinergic neurons hypothalamus brainstem regions maintain long consolidated awake period anatomical studies neural projections orexin neurons phenotypic characterization transgenic mice revealed roles orexin neurons coordination emotion energy homeostasis reward system arousal orexin neurons regulated peripheral metabolic cues including ghrelin leptin glucose concentration suggests provide link energy homeostasis arousal states link limbic system orexin neurons important increasing vigilance emotional stimuli orexins involved reward systems mechanisms drug addiction findings suggest orexin neurons sense outer environment body maintain proper wakefulness level animals survival review discusses mechanism orexins maintain sleep wakefulness states mechanism relates systems regulate emotion reward energy homeostasis
sleep_wakefulness,ultradian rhythmicity sleep wakefulness related color nestling barn owls possession rhythm important adaptation regular changing environmental conditions light dark cycle recent studies suggested plasticity expression rhythm depending life history environmental factors barn owl tyto alba nestlings show variations behavior physiology relation size black feather spots trait behavioral physiological phenotypes including circadian expression corticosterone regulation body mass raises possibility individual spottiness rhythmicity sleep wakefulness owlets showed ultradian rhythms sleep wakefulness period length num num num num period length wakefulness sleep shorter heavily compared lightly spotted female nestlings males opposite result found male female nestlings displaying small black spots showed strong rhythmicity levels wakefulness sleep advantage stable environment predictable periodic light temperature social interactions heavily spotted nestlings displayed weak rhythms wakefulness sleep enable flexible reactions unexpected events predation mechanism save energy findings consistent previous findings showing large spotted nestlings switch frequently wakefulness sleep resulting higher levels vigilance compared small spotted conspecifics nestlings larger black feather spots differently handle trade wakefulness sleep attention social interactions compared nestlings smaller black spots
sustained_threat,healthy individuals maintain adaptive stimulus evaluation predictable unpredictable threat anxiety inducing paradigms threat shock paradigm provided ample data emotional processing predictable unpredictable threat processing aversive threat irrelevant stimuli paradigms investigated predictability threat influences neural visual processing threat irrelevant fearful neutral faces thirty healthy individuals participated threat test consisting safe neutral condition predictable unpredictable threat condition audio visual threat stimuli conditions registered participants brain responses threat irrelevant faces magnetoencephalography data showed increasing unpredictability threat evoked increasing emotion regulation face processing predominantly dorsolateral prefrontal cortex regions early mid latency time interval importantly obtained main effects significant interaction facial expression conditions threat predictability behavioral neural data healthy individuals average trait anxiety maintain adaptive stimulus evaluation processes predictable unpredictable threat conditions
sleep_wakefulness,proton pump inhibition increases rapid eye movement sleep rat increased bodily concentration alters cellular ph sleep proton pump plays important role homeostatic regulation cellular ph modulate sleep investigated effects proton pump inhibitor lansoprazole sleep wakefulness male wistar rats surgically prepared chronic polysomnographic recordings doses lansoprazole low num mg kg high num mg kg injected intraperitoneally animal num sleep wakefulness recorded num hrs sleep wakefulness compared statistically percent sleep amount vehicle lansoprazole low dose groups num num num num num num num num increased significantly lansoprazole high dose group num num vehicle num num low dose sleep episode numbers significantly increased lansoprazole high dose group sodium hydrogen exchanger blocker amiloride num mg kg num alter sleep wake architecture results suggest proton pump plays important role sleep modulation supports view sleep act sentinel maintain normal level unperturbed sleep
sleep_wakefulness,sleep wakefulness num hydroxydopamine lesion preoptic area study undertaken assess role catecholamine fibers terminating preoptic area regulating sleep wakefulness rats sleep wakefulness assessed basis electroencephalogram electromyogram electro oculogram recordings destruction catecholaminergic terminals medial preoptic area bilateral intracerebral injection num hydroxydopamine num microg num num microl mild reduction sleep increase wakefulness lesion increase active wakefulness observed days lesion persisted day spite reduction sleep day night sleep ratio affected num hydroxydopamine lesion preoptic area results noradrenergic fibers preoptic area hypnogenic role
sleep_wakefulness,hypocretins involvement regulation sleep wakefulness cycle pathogenesis narcolepsy hypocretins called orexins newly discovered neuropeptides originating precursor preprohypocretin amino acid sequences hypocretin highly conserved vertebrates cells bodies hypocretin neurons restricted lateral ventral hypothalamus hypocretin fibers project brain including areas implicated regulation sleep wakefulness cycle hypocretins act targets specific membrane bound protein coupled receptors hcrtr num hcrtr num physiological actions ascribed hypocretins strongest evidence involvement integration stabilization arousal networks degeneration hypocretin neurons genetic mutations prevent normal synthesis hypocretins receptors human animal narcolepsy neurological disorder excessive sleepiness abnormalities sleep recent data point autoimmune origin human narcolepsy believed understanding role hypocretins pathology narcolepsy create basis development strategies effectively treat disease
loss,cancer diagnosis worry people population based survey adults england surveys high prevalence cancer worry general population cancer worries people understanding origins cancer worry elucidate previously found inconsistencies behavioural effect cancer prevention screening uptake seeking symptoms study explore prevalence population distribution general cancer worry worries specific aspects cancer previously identified population based survey num english adults num num years april num face face interviews assess demographic characteristics general cancer worry twelve sources cancer worry adapted existing scale including emotional physical social consequences diagnosis general respondents num worried cancer num worried occasionally num terms specific worries thirds bit extremely worried threat life emotional upset diagnosis half worry surgery radiotherapy chemotherapy loss control life worries social consequences commonly anticipated half worry financial problems social roles quarter worried effects identity important relationships gender role sexuality women younger people reported frequent worry cancer worried emotional physical social consequences cancer diagnosis num ethnic minority backgrounds reported frequent worry cancer white counterparts equally worried emotional physical impact cancer diagnosis worried social consequences cancer diagnosis num majority english adults worry occasionally cancer worried emotional physical impact cancer diagnosis distinguishing worries cancer evoke inform efforts allay undue worries deterred engaging cancer prevention early detection
frustrative_nonreward,insecure attachment behavior partner violence incorporating couple perceptions insecure attachment relational aggression intimate partner violence insecure attachment therapeutically relevant concepts working couples link attachment intimate partner violence examined literature area aggression unexamined relational aggression parties means aggressive partner asked participants attachment behaviors related partners relational physical aggression structural equation modeling estimate actor partner interdependence relationships num heterosexual couples results significant partner paths attachment relational aggression significant actor paths relational aggression physical aggression implications discussed data study collected assessment
frustrative_nonreward,development relational aggression disruptive behavior symptoms late childhood adolescence researchers debated relational aggression developmentally normative behavior sign underlying psychopathology due dearth longitudinal studies relational aggression severe forms disruptive behavior develop present study examined bidirectional associations relational aggression psychiatric disorders oppositional defiant disorder conduct disorder data longitudinal study num mexican origin youth age num num results showed individuals engaged relational aggression tended increase time symptoms conversely individuals exhibiting symptoms tended increase relational aggression findings held boys girls youth born mexico controlling physical aggression relational aggression developmentally normative behavior predictor future mental health problems
arousal,experience sampling methodology reveals similarities experience passage time young elderly adults people accept idea time pass quickly older psychological reality systematic investigations differences judgments passage time young elderly people rare contradictory present study examined experience passage time daily life young elderly people experience sampling methodology num alerts day num days delivered smartphones alert short questionnaire filled questions passage present time affective state arousal level attention current activities study found difference young participants judgment passage present time irrespective participants age experience passage time day life significantly related affective states current activities captured attention
sleep_wakefulness,hypothalamic neuropeptides implicated regulation sleep wakefulness states neuropeptides including galanin orexin melanin concentrating hormone urocortin num pituitary adenylate cyclase activating protein vasoactive intestinal peptide implicated regulation sleep wakefulness states neuropeptides produced hypothalamus including galanin orexin shown play crucial roles galanin localized prepotic area hypothalamus involved promotion maintenance sleep expressed neurons lateral hypothalamic area implicated rapid eye movement sleep regulation orexins localized established important factors regulation sleep wakefulness states series studies suggested orexin deficiency narcolepsy humans mammalian species highlighting roles hypothalamic neuropeptide regulation sleep wakefulness studies efferent afferent systems orexin producing neurons shown orexin neuronal system close interactions systems regulate emotion energy homeostasis reward arousal observations suggest orexin neurons involved sensing body external internal environments regulate vigilance states
arousal,physical activity increases affectively arousing daily life event evidence structured physical activity regulate affective state spurred interest identifying associations unstructured physical activity affective states daily life present study examined stressful daily life situations elicit affective arousal elicit increased physical activity form restless movement study compared physical activity professors num presenting classroom lecture physical activity time day lecture workday expectation lecturing increase affective arousal leading greater restless movement lecture compared lecture control day study assessed subjective arousal confirm arousal higher lecture primary outcome measures actigraphy measured standing stepping times number steps posture transitions results energetic tense arousal higher lecture control period time standing stepping st minute num minute post lecture period double minute num num num num num num num num remained low comparison period control day num num subjects steps num num engaged transitions sitting standing num num lecture control period results support conclusion stressful daily life situations elicit affective arousal elicit increased physical activity form restless movement suggest affective responses stressful situations important determinants physical activity daily life
acute_threat_fear,life threatening danger suppression attention bias threat life threatening danger assumed produce tandem increases vigilance threat stress related symptoms data test validity assumption authors examined associations real time imminent life threatening danger stress related symptoms vigilance symptoms posttraumatic stress disorder depression anxiety measured civilian population num function war related stress operationalized time seeking cover rocket attack computerized measure threat related vigilance classic dot probe attention task collected symptoms depression anxiety increased function war related threat acute proximal threat avoidance vigilance negative valence information participants rocket range magnitude threat bias varied magnitude distress symptoms bias threat increased distress symptoms increased data challenge current thinking role attention stress responding attentional threat avoidance reduce acute impact imminent threat price terms elevated risk psychopathology
